Filename,Upper left,Lower left,Upper right,Lower right,Center
d0713143-370f-4d02-8fdd-d48cdc28d0db_left.tif,"-111.9748425,33.0757573","-111.9748425,33.0757472","-111.9748337,33.0757573","-111.9748337,33.0757472","-111.9748381,33.0757522"
5b30fb7e-e7e2-4986-b05a-24bf8aec1165_left.tif,"-111.9748371,33.0757572","-111.9748371,33.0757471","-111.9748283,33.0757572","-111.9748283,33.0757471","-111.9748327,33.0757521"
f702c0b7-de82-41f2-b141-26d698ead588_left.tif,"-111.9748315,33.0757575","-111.9748315,33.0757474","-111.9748227,33.0757575","-111.9748227,33.0757474","-111.9748271,33.0757524"
62f00b38-06b9-46d9-ab60-830e534fcf55_left.tif,"-111.9748262,33.0757574","-111.9748262,33.0757473","-111.9748174,33.0757574","-111.9748174,33.0757473","-111.9748218,33.0757523"
6b227ec5-a4fe-49bd-8ec5-ae561d0f797c_left.tif,"-111.9748206,33.0757574","-111.9748206,33.0757473","-111.9748118,33.0757574","-111.9748118,33.0757473","-111.9748162,33.0757524"
6e7bab6b-68f1-40d1-835d-7a94508ba9aa_left.tif,"-111.9748159,33.0757574","-111.9748159,33.0757473","-111.9748071,33.0757574","-111.9748071,33.0757473","-111.9748115,33.0757524"
73793126-fc0b-478f-b669-8f13b8739123_left.tif,"-111.9750555,33.0757664","-111.9750555,33.0757564","-111.9750467,33.0757664","-111.9750467,33.0757564","-111.9750511,33.0757614"
05c0b0e9-b38f-492b-915e-f9e429ba0b0a_left.tif,"-111.9750505,33.0757664","-111.9750505,33.0757564","-111.9750417,33.0757664","-111.9750417,33.0757564","-111.9750461,33.0757614"
376b6e2f-6206-41d9-a99a-638d132b1b64_left.tif,"-111.9750449,33.0757665","-111.9750449,33.0757565","-111.9750361,33.0757665","-111.9750361,33.0757565","-111.9750405,33.0757615"
ade61927-f47e-4657-817a-409907ff9fba_left.tif,"-111.9750396,33.0757663","-111.9750396,33.0757562","-111.9750308,33.0757663","-111.9750308,33.0757562","-111.9750352,33.0757612"
fea7e1a7-4111-49df-a362-5caa0f680735_left.tif,"-111.9750341,33.0757663","-111.9750341,33.0757562","-111.9750253,33.0757663","-111.9750253,33.0757562","-111.9750297,33.0757612"
8319853a-e6ba-4bcd-b2f4-6dc8d83a224b_left.tif,"-111.9750289,33.0757663","-111.9750289,33.0757562","-111.9750201,33.0757663","-111.9750201,33.0757562","-111.9750245,33.0757612"
c7135e26-1fb8-4831-9ee7-96f1216de65c_left.tif,"-111.9750233,33.0757663","-111.9750233,33.0757562","-111.9750145,33.0757663","-111.9750145,33.0757562","-111.9750189,33.0757612"
4f0476f1-49d0-4b8e-945c-77e1f18186a8_left.tif,"-111.9750177,33.0757663","-111.9750177,33.0757562","-111.9750089,33.0757663","-111.9750089,33.0757562","-111.9750133,33.0757612"
ee39f01b-b316-4bf7-8306-7f38ca976f58_left.tif,"-111.9750123,33.0757663","-111.9750123,33.0757562","-111.9750034,33.0757663","-111.9750034,33.0757562","-111.9750079,33.0757612"
f86f055f-1c3b-4ff6-81c5-a017545430ca_left.tif,"-111.9750066,33.0757663","-111.9750066,33.0757562","-111.9749978,33.0757663","-111.9749978,33.0757562","-111.9750022,33.0757613"
8e48e6ff-0615-4b4d-be4b-6c53bacbef4c_left.tif,"-111.9750015,33.0757663","-111.9750015,33.0757562","-111.9749927,33.0757663","-111.9749927,33.0757562","-111.9749971,33.0757613"
421345a2-0007-4111-8991-72fe3be6c6c3_left.tif,"-111.9749960,33.0757663","-111.9749960,33.0757562","-111.9749872,33.0757663","-111.9749872,33.0757562","-111.9749916,33.0757613"
42392d5d-94d2-48be-b918-944fa92889e0_left.tif,"-111.9749906,33.0757663","-111.9749906,33.0757562","-111.9749817,33.0757663","-111.9749817,33.0757562","-111.9749862,33.0757613"
6c79fb39-9777-4be5-8260-6883b8c5b795_left.tif,"-111.9749849,33.0757663","-111.9749849,33.0757562","-111.9749761,33.0757663","-111.9749761,33.0757562","-111.9749805,33.0757613"
9192be8d-2a80-4012-a6bf-9076f4819a1c_left.tif,"-111.9749801,33.0757663","-111.9749801,33.0757563","-111.9749713,33.0757663","-111.9749713,33.0757563","-111.9749757,33.0757613"
f8866608-83ee-44fe-8f1f-c764c5c071d3_left.tif,"-111.9749741,33.0757663","-111.9749741,33.0757563","-111.9749653,33.0757663","-111.9749653,33.0757563","-111.9749697,33.0757613"
ca5c0933-dbfc-4f5b-ab6c-73a681bff252_left.tif,"-111.9749685,33.0757663","-111.9749685,33.0757563","-111.9749597,33.0757663","-111.9749597,33.0757563","-111.9749641,33.0757613"
c63c0d10-6085-4d5f-8e2e-7c0226afd574_left.tif,"-111.9749633,33.0757663","-111.9749633,33.0757563","-111.9749545,33.0757663","-111.9749545,33.0757563","-111.9749589,33.0757613"
419e3f3e-eb46-4b48-b173-ae6e736f3f90_left.tif,"-111.9749580,33.0757664","-111.9749580,33.0757563","-111.9749491,33.0757664","-111.9749491,33.0757563","-111.9749536,33.0757613"
7a2e6acd-d934-4383-9041-faffb68d6541_left.tif,"-111.9749524,33.0757664","-111.9749524,33.0757563","-111.9749435,33.0757664","-111.9749435,33.0757563","-111.9749479,33.0757613"
493a3373-4a65-4930-b06f-a1dc2a8b73d6_left.tif,"-111.9749470,33.0757664","-111.9749470,33.0757563","-111.9749382,33.0757664","-111.9749382,33.0757563","-111.9749426,33.0757613"
18fba038-2f9f-49d1-8d50-2e9ada9a5b45_left.tif,"-111.9749415,33.0757664","-111.9749415,33.0757563","-111.9749327,33.0757664","-111.9749327,33.0757563","-111.9749371,33.0757613"
70b7247e-76f2-4d01-9f91-d8178682635b_left.tif,"-111.9749365,33.0757664","-111.9749365,33.0757563","-111.9749277,33.0757664","-111.9749277,33.0757563","-111.9749321,33.0757613"
9a34f846-c683-49ae-a978-897cffe27423_left.tif,"-111.9749305,33.0757664","-111.9749305,33.0757563","-111.9749216,33.0757664","-111.9749216,33.0757563","-111.9749261,33.0757613"
d0969eb2-7740-41f2-9145-b5e563a65f5f_left.tif,"-111.9749251,33.0757664","-111.9749251,33.0757563","-111.9749162,33.0757664","-111.9749162,33.0757563","-111.9749207,33.0757614"
519a68ea-e5eb-45d1-a885-e75393caae26_left.tif,"-111.9749199,33.0757664","-111.9749199,33.0757563","-111.9749111,33.0757664","-111.9749111,33.0757563","-111.9749155,33.0757614"
95ac2aa8-f2fd-4ecd-9731-df81f5bc32f7_left.tif,"-111.9749146,33.0757664","-111.9749146,33.0757563","-111.9749057,33.0757664","-111.9749057,33.0757563","-111.9749102,33.0757614"
a066e7c1-2fe6-4cb7-8229-f69ed1f63d1b_left.tif,"-111.9749090,33.0757664","-111.9749090,33.0757563","-111.9749001,33.0757664","-111.9749001,33.0757563","-111.9749046,33.0757614"
9b81784e-d13a-47b2-ab55-8d65cba304df_left.tif,"-111.9749037,33.0757664","-111.9749037,33.0757563","-111.9748949,33.0757664","-111.9748949,33.0757563","-111.9748993,33.0757614"
a259058d-4528-43bc-97b1-b98865530653_left.tif,"-111.9748985,33.0757664","-111.9748985,33.0757564","-111.9748897,33.0757664","-111.9748897,33.0757564","-111.9748941,33.0757614"
3d802a3a-0524-4bb1-b394-3c88837474c8_left.tif,"-111.9748918,33.0757663","-111.9748918,33.0757563","-111.9748829,33.0757663","-111.9748829,33.0757563","-111.9748874,33.0757613"
1b87ef27-292c-44c0-b843-8047631634c1_left.tif,"-111.9748862,33.0757663","-111.9748862,33.0757563","-111.9748774,33.0757663","-111.9748774,33.0757563","-111.9748818,33.0757613"
6cfb50cf-63d4-4fd1-8c08-a58ac366cd90_left.tif,"-111.9748813,33.0757663","-111.9748813,33.0757563","-111.9748725,33.0757663","-111.9748725,33.0757563","-111.9748769,33.0757613"
6cfcc53c-a8c6-4e98-afe5-8fe03afd3839_left.tif,"-111.9748756,33.0757663","-111.9748756,33.0757563","-111.9748668,33.0757663","-111.9748668,33.0757563","-111.9748712,33.0757613"
be7d49f7-5d25-4669-a52d-be19167e4c16_left.tif,"-111.9748707,33.0757663","-111.9748707,33.0757562","-111.9748618,33.0757663","-111.9748618,33.0757562","-111.9748662,33.0757612"
4e2f5af6-bd9b-44a5-8464-5ed25f0da2b0_left.tif,"-111.9748651,33.0757663","-111.9748651,33.0757562","-111.9748563,33.0757663","-111.9748563,33.0757562","-111.9748607,33.0757612"
984218a0-31f1-4d45-b6f4-9f185a1ac9f2_left.tif,"-111.9748603,33.0757667","-111.9748603,33.0757566","-111.9748515,33.0757667","-111.9748515,33.0757566","-111.9748559,33.0757616"
e8509b68-13ca-415b-8848-7a0265ce5784_left.tif,"-111.9748543,33.0757667","-111.9748543,33.0757566","-111.9748455,33.0757667","-111.9748455,33.0757566","-111.9748499,33.0757616"
516ce005-8b7b-413e-9d61-a3adcdce0f1c_left.tif,"-111.9748492,33.0757663","-111.9748492,33.0757562","-111.9748404,33.0757663","-111.9748404,33.0757562","-111.9748448,33.0757612"
d04b794e-ca4a-43f2-a899-be40366776ea_left.tif,"-111.9748439,33.0757663","-111.9748439,33.0757562","-111.9748351,33.0757663","-111.9748351,33.0757562","-111.9748395,33.0757613"
3469fc5e-a66d-44c6-8d2c-49e19bcf2021_left.tif,"-111.9748383,33.0757661","-111.9748383,33.0757560","-111.9748295,33.0757661","-111.9748295,33.0757560","-111.9748339,33.0757611"
d9fbaf27-6f80-4c76-8f96-f782836828f1_left.tif,"-111.9748327,33.0757661","-111.9748327,33.0757560","-111.9748239,33.0757661","-111.9748239,33.0757560","-111.9748283,33.0757611"
e2f21f81-377e-4577-baf0-b76bc8b09d5a_left.tif,"-111.9748275,33.0757665","-111.9748275,33.0757564","-111.9748186,33.0757665","-111.9748186,33.0757564","-111.9748230,33.0757615"
28edf406-c37d-48e8-b5fa-e5b943f5e189_left.tif,"-111.9748218,33.0757664","-111.9748218,33.0757563","-111.9748130,33.0757664","-111.9748130,33.0757563","-111.9748174,33.0757614"
d5e8000c-c946-40ae-903c-1f2a9c89e685_left.tif,"-111.9748160,33.0757664","-111.9748160,33.0757563","-111.9748072,33.0757664","-111.9748072,33.0757563","-111.9748116,33.0757614"
2bc8ee03-430a-4022-b316-6d7f757d4709_left.tif,"-111.9750549,33.0757758","-111.9750549,33.0757657","-111.9750461,33.0757758","-111.9750461,33.0757657","-111.9750505,33.0757707"
29aed934-0eb1-458f-abdb-9e79d1d6eac7_left.tif,"-111.9750492,33.0757761","-111.9750492,33.0757660","-111.9750404,33.0757761","-111.9750404,33.0757660","-111.9750448,33.0757710"
c0190c00-4a67-4990-bb12-fc1597505673_left.tif,"-111.9750437,33.0757761","-111.9750437,33.0757660","-111.9750349,33.0757761","-111.9750349,33.0757660","-111.9750393,33.0757710"
5ecfd638-8d24-419d-9ff2-7970371e6056_left.tif,"-111.9750385,33.0757755","-111.9750385,33.0757654","-111.9750296,33.0757755","-111.9750296,33.0757654","-111.9750340,33.0757704"
17e40e0a-b3f5-4a96-af3a-7b29c358570c_left.tif,"-111.9750329,33.0757755","-111.9750329,33.0757654","-111.9750240,33.0757755","-111.9750240,33.0757654","-111.9750284,33.0757704"
a55050fb-1cce-4732-95e5-b68e1760b665_left.tif,"-111.9750261,33.0757759","-111.9750261,33.0757658","-111.9750173,33.0757759","-111.9750173,33.0757658","-111.9750217,33.0757709"
dbba58a3-dfa9-443e-a0fb-5364484421fb_left.tif,"-111.9750218,33.0757759","-111.9750218,33.0757658","-111.9750130,33.0757759","-111.9750130,33.0757658","-111.9750174,33.0757709"
c0aae7d9-40cb-4212-b8d0-f3766845d4f1_left.tif,"-111.9750159,33.0757759","-111.9750159,33.0757658","-111.9750070,33.0757759","-111.9750070,33.0757658","-111.9750115,33.0757709"
cb41fd80-8caf-4e74-83d0-4a85c0fe3ed5_left.tif,"-111.9750108,33.0757759","-111.9750108,33.0757658","-111.9750020,33.0757759","-111.9750020,33.0757658","-111.9750064,33.0757709"
a9b9b827-b534-427f-aaa9-f010daca02a6_left.tif,"-111.9750055,33.0757759","-111.9750055,33.0757658","-111.9749967,33.0757759","-111.9749967,33.0757658","-111.9750011,33.0757709"
ce48f266-10cd-478d-9888-4f38a165659c_left.tif,"-111.9750000,33.0757759","-111.9750000,33.0757659","-111.9749912,33.0757759","-111.9749912,33.0757659","-111.9749956,33.0757709"
b9cdbbbc-99f5-41c2-8ca6-6b46c6ec7a58_left.tif,"-111.9749946,33.0757759","-111.9749946,33.0757659","-111.9749858,33.0757759","-111.9749858,33.0757659","-111.9749902,33.0757709"
589fcaf2-5e41-452f-aabd-d4a09f98aeaf_left.tif,"-111.9749892,33.0757759","-111.9749892,33.0757659","-111.9749803,33.0757759","-111.9749803,33.0757659","-111.9749848,33.0757709"
b52bf968-87fc-41a7-8f8b-3b6d96ba3872_left.tif,"-111.9749836,33.0757759","-111.9749836,33.0757659","-111.9749747,33.0757759","-111.9749747,33.0757659","-111.9749792,33.0757709"
81c72bdc-5ca8-46c9-8902-b8cc50bcac9c_left.tif,"-111.9749781,33.0757759","-111.9749781,33.0757658","-111.9749693,33.0757759","-111.9749693,33.0757658","-111.9749737,33.0757708"
4ec7145e-092b-4feb-955b-a30f118fee14_left.tif,"-111.9749728,33.0757759","-111.9749728,33.0757658","-111.9749640,33.0757759","-111.9749640,33.0757658","-111.9749684,33.0757708"
c22a3015-9972-4c81-9a62-c71c54223ca2_left.tif,"-111.9749675,33.0757754","-111.9749675,33.0757653","-111.9749586,33.0757754","-111.9749586,33.0757653","-111.9749630,33.0757703"
e155d017-3417-451c-825f-a497d6978180_left.tif,"-111.9749620,33.0757754","-111.9749620,33.0757653","-111.9749532,33.0757754","-111.9749532,33.0757653","-111.9749576,33.0757703"
6f5c6376-f574-439b-8a6b-3c65f94fd357_left.tif,"-111.9749499,33.0757759","-111.9749499,33.0757658","-111.9749410,33.0757759","-111.9749410,33.0757658","-111.9749455,33.0757709"
9df32ec9-8d50-423b-9ff4-0769bb7667ac_left.tif,"-111.9749455,33.0757759","-111.9749455,33.0757658","-111.9749367,33.0757759","-111.9749367,33.0757658","-111.9749411,33.0757709"
de64e8ca-f8ed-476a-abd8-4574cffbd39f_left.tif,"-111.9749399,33.0757759","-111.9749399,33.0757658","-111.9749311,33.0757759","-111.9749311,33.0757658","-111.9749355,33.0757709"
f5a6c18d-ef60-4b6c-82ff-6cffb8fa64f8_left.tif,"-111.9749350,33.0757759","-111.9749350,33.0757658","-111.9749261,33.0757759","-111.9749261,33.0757658","-111.9749306,33.0757709"
24f2b5b0-f245-44d8-b476-f25ff5967de3_left.tif,"-111.9749294,33.0757759","-111.9749294,33.0757658","-111.9749205,33.0757759","-111.9749205,33.0757658","-111.9749250,33.0757709"
9ed877e0-ab09-4195-b50d-1f0b8352dfd0_left.tif,"-111.9749240,33.0757761","-111.9749240,33.0757660","-111.9749152,33.0757761","-111.9749152,33.0757660","-111.9749196,33.0757711"
fff36e6e-8b74-452f-b0a0-14b91492b626_left.tif,"-111.9749184,33.0757761","-111.9749184,33.0757661","-111.9749095,33.0757761","-111.9749095,33.0757661","-111.9749139,33.0757711"
48eb2e3f-414e-4922-8fb5-c6c28e866960_left.tif,"-111.9749120,33.0757759","-111.9749120,33.0757659","-111.9749032,33.0757759","-111.9749032,33.0757659","-111.9749076,33.0757709"
3ca76121-d01a-4363-ac0c-032da130d162_left.tif,"-111.9749064,33.0757759","-111.9749064,33.0757659","-111.9748975,33.0757759","-111.9748975,33.0757659","-111.9749020,33.0757709"
9ff2dc17-53aa-4592-8423-6f21f959b859_left.tif,"-111.9749008,33.0757759","-111.9749008,33.0757659","-111.9748920,33.0757759","-111.9748920,33.0757659","-111.9748964,33.0757709"
622eb544-7684-4732-92f5-bab353c712c8_left.tif,"-111.9748957,33.0757759","-111.9748957,33.0757658","-111.9748869,33.0757759","-111.9748869,33.0757658","-111.9748913,33.0757708"
c31bdbd9-d78e-47d8-a67d-f27f941ccff2_left.tif,"-111.9748910,33.0757756","-111.9748910,33.0757655","-111.9748821,33.0757756","-111.9748821,33.0757655","-111.9748865,33.0757705"
19b82813-8b88-4ca9-80ea-ff1f07d67275_left.tif,"-111.9748854,33.0757756","-111.9748854,33.0757655","-111.9748766,33.0757756","-111.9748766,33.0757655","-111.9748810,33.0757705"
11d6b62c-a85c-4c51-8be9-dabb16d8b9cb_left.tif,"-111.9748800,33.0757756","-111.9748800,33.0757655","-111.9748712,33.0757756","-111.9748712,33.0757655","-111.9748756,33.0757705"
acc2dfa6-8d8a-4c07-af5d-f3df966415ed_left.tif,"-111.9748745,33.0757758","-111.9748745,33.0757657","-111.9748657,33.0757758","-111.9748657,33.0757657","-111.9748701,33.0757707"
efcb03fb-b518-435f-bda7-0e40716c2be7_left.tif,"-111.9748692,33.0757758","-111.9748692,33.0757657","-111.9748604,33.0757758","-111.9748604,33.0757657","-111.9748648,33.0757707"
73891ff4-234c-4695-b761-71e3ab5dc65e_left.tif,"-111.9748637,33.0757758","-111.9748637,33.0757657","-111.9748548,33.0757758","-111.9748548,33.0757657","-111.9748592,33.0757708"
bd35d0ef-6482-4abd-9c1d-61329417a5ee_left.tif,"-111.9748587,33.0757758","-111.9748587,33.0757657","-111.9748499,33.0757758","-111.9748499,33.0757657","-111.9748543,33.0757708"
76bc3214-b972-4c88-8b8c-7ff8c715eea5_left.tif,"-111.9748532,33.0757763","-111.9748532,33.0757662","-111.9748444,33.0757763","-111.9748444,33.0757662","-111.9748488,33.0757713"
48eeefb1-51d0-4593-a462-e915e6a5d86b_left.tif,"-111.9748479,33.0757756","-111.9748479,33.0757655","-111.9748390,33.0757756","-111.9748390,33.0757655","-111.9748434,33.0757706"
19727d73-a2ec-4922-8b8d-e04910bb3381_left.tif,"-111.9748423,33.0757756","-111.9748423,33.0757655","-111.9748335,33.0757756","-111.9748335,33.0757655","-111.9748379,33.0757706"
d7d39e40-b21e-4be0-9516-009574f11d0a_left.tif,"-111.9748368,33.0757756","-111.9748368,33.0757656","-111.9748280,33.0757756","-111.9748280,33.0757656","-111.9748324,33.0757706"
61d88fcb-e1d7-4a5a-869f-d2fe695876e4_left.tif,"-111.9748312,33.0757756","-111.9748312,33.0757656","-111.9748224,33.0757756","-111.9748224,33.0757656","-111.9748268,33.0757706"
5e6095b7-9bff-427d-b1bd-ef9b4fc669b2_left.tif,"-111.9748260,33.0757756","-111.9748260,33.0757656","-111.9748171,33.0757756","-111.9748171,33.0757656","-111.9748216,33.0757706"
06241308-0372-4fdb-821b-918bd229e354_left.tif,"-111.9748208,33.0757756","-111.9748208,33.0757656","-111.9748119,33.0757756","-111.9748119,33.0757656","-111.9748163,33.0757706"
5573eb7e-8543-46ca-97eb-c99127ea709c_left.tif,"-111.9748159,33.0757756","-111.9748159,33.0757656","-111.9748071,33.0757756","-111.9748071,33.0757656","-111.9748115,33.0757706"
6f700c33-72b8-4464-b883-67561f369c0b_left.tif,"-111.9750556,33.0757856","-111.9750556,33.0757755","-111.9750468,33.0757856","-111.9750468,33.0757755","-111.9750512,33.0757805"
c0c651c8-3d29-4734-807a-c7a264685587_left.tif,"-111.9750509,33.0757856","-111.9750509,33.0757755","-111.9750421,33.0757856","-111.9750421,33.0757755","-111.9750465,33.0757805"
